epoch,loss,val_loss,member,run,stage
24,0.15889224410057068,0.22944408655166626,2,Subset ordinal ensemble,Strategy
25,0.15511660277843475,0.24870535731315613,2,Subset ordinal ensemble,Strategy
26,0.15065139532089233,0.23488400876522064,2,Subset ordinal ensemble,Strategy
27,0.14693959057331085,0.23753705620765686,2,Subset ordinal ensemble,Strategy
28,0.1419709026813507,0.2455885261297226,2,Subset ordinal ensemble,Strategy
29,0.1384444534778595,0.2566033601760864,2,Subset ordinal ensemble,Strategy
30,0.13566169142723083,0.2509783208370209,2,Subset ordinal ensemble,Strategy
31,0.13103151321411133,0.24961918592453003,2,Subset ordinal ensemble,Strategy
32,0.12754960358142853,0.25042182207107544,2,Subset ordinal ensemble,Strategy
33,0.12376371771097183,0.25306910276412964,2,Subset ordinal ensemble,Strategy
34,0.11972540616989136,0.26675668358802795,2,Subset ordinal ensemble,Strategy
35,0.11821866035461426,0.2624419331550598,2,Subset ordinal ensemble,Strategy
36,0.11584460735321045,0.2651273310184479,2,Subset ordinal ensemble,Strategy
37,0.11096827685832977,0.27334585785865784,2,Subset ordinal ensemble,Strategy
38,0.1092817634344101,0.27092036604881287,2,Subset ordinal ensemble,Strategy
39,0.10801653563976288,0.2713865339756012,2,Subset ordinal ensemble,Strategy
40,0.10864314436912537,0.2698347568511963,2,Subset ordinal ensemble,Strategy
41,0.10417157411575317,0.2737565040588379,2,Subset ordinal ensemble,Strategy
42,0.10265374928712845,0.2795059382915497,2,Subset ordinal ensemble,Strategy
43,0.09899742156267166,0.2782876193523407,2,Subset ordinal ensemble,Strategy
44,0.09488753229379654,0.2912048101425171,2,Subset ordinal ensemble,Strategy
45,0.09256748855113983,0.29070326685905457,2,Subset ordinal ensemble,Strategy
46,0.09080667793750763,0.29346323013305664,2,Subset ordinal ensemble,Strategy
47,0.08807987719774246,0.2911216616630554,2,Subset ordinal ensemble,Strategy
48,0.08686316758394241,0.29752352833747864,2,Subset ordinal ensemble,Strategy
49,0.08577699959278107,0.31864216923713684,2,Subset ordinal ensemble,Strategy
50,0.08523498475551605,0.3020736575126648,2,Subset ordinal ensemble,Strategy
1,0.3616560101509094,0.25622740387916565,0,Weighted subset ordinal,Strategy
2,0.3174784779548645,0.24216453731060028,0,Weighted subset ordinal,Strategy
3,0.30645763874053955,0.2587670087814331,0,Weighted subset ordinal,Strategy
4,0.3005141019821167,0.23088710010051727,0,Weighted subset ordinal,Strategy
5,0.2906714677810669,0.24889907240867615,0,Weighted subset ordinal,Strategy
6,0.28407880663871765,0.23761902749538422,0,Weighted subset ordinal,Strategy
7,0.2756073772907257,0.23130078613758087,0,Weighted subset ordinal,Strategy
8,0.26831647753715515,0.23250338435173035,0,Weighted subset ordinal,Strategy
9,0.2622278332710266,0.22731298208236694,0,Weighted subset ordinal,Strategy
10,0.25582635402679443,0.22625024616718292,0,Weighted subset ordinal,Strategy
11,0.2489079087972641,0.21874183416366577,0,Weighted subset ordinal,Strategy
12,0.24311070144176483,0.22049835324287415,0,Weighted subset ordinal,Strategy
13,0.23801666498184204,0.22296397387981415,0,Weighted subset ordinal,Strategy
14,0.23245495557785034,0.21825344860553741,0,Weighted subset ordinal,Strategy
15,0.2248791605234146,0.22678890824317932,0,Weighted subset ordinal,Strategy
16,0.2193801999092102,0.2171085774898529,0,Weighted subset ordinal,Strategy
17,0.21466794610023499,0.22780166566371918,0,Weighted subset ordinal,Strategy
18,0.2081841379404068,0.22138632833957672,0,Weighted subset ordinal,Strategy
19,0.20307113230228424,0.22232811152935028,0,Weighted subset ordinal,Strategy
20,0.19756096601486206,0.21509195864200592,0,Weighted subset ordinal,Strategy
21,0.1921565979719162,0.2194710522890091,0,Weighted subset ordinal,Strategy
22,0.18894420564174652,0.22524696588516235,0,Weighted subset ordinal,Strategy
23,0.1819511353969574,0.22485488653182983,0,Weighted subset ordinal,Strategy
24,0.1780199408531189,0.21635326743125916,0,Weighted subset ordinal,Strategy
25,0.17372266948223114,0.2310214787721634,0,Weighted subset ordinal,Strategy
26,0.1704120635986328,0.22579973936080933,0,Weighted subset ordinal,Strategy
27,0.16499461233615875,0.22754809260368347,0,Weighted subset ordinal,Strategy
28,0.1603933870792389,0.22735479474067688,0,Weighted subset ordinal,Strategy
29,0.15699096024036407,0.22709709405899048,0,Weighted subset ordinal,Strategy
30,0.15292973816394806,0.23176558315753937,0,Weighted subset ordinal,Strategy
31,0.14959052205085754,0.23085497319698334,0,Weighted subset ordinal,Strategy
32,0.1466989815235138,0.23237448930740356,0,Weighted subset ordinal,Strategy
33,0.1421836018562317,0.23633582890033722,0,Weighted subset ordinal,Strategy
34,0.1376507431268692,0.24183960258960724,0,Weighted subset ordinal,Strategy
35,0.1381719708442688,0.2423744648694992,0,Weighted subset ordinal,Strategy
36,0.13612577319145203,0.24381794035434723,0,Weighted subset ordinal,Strategy
37,0.13058078289031982,0.24688875675201416,0,Weighted subset ordinal,Strategy
38,0.12558723986148834,0.25195664167404175,0,Weighted subset ordinal,Strategy
39,0.12465004622936249,0.25437071919441223,0,Weighted subset ordinal,Strategy
40,0.12078725546598434,0.2574617862701416,0,Weighted subset ordinal,Strategy
41,0.11875568330287933,0.25581884384155273,0,Weighted subset ordinal,Strategy
42,0.11876215040683746,0.25348615646362305,0,Weighted subset ordinal,Strategy
43,0.11308377981185913,0.2637650966644287,0,Weighted subset ordinal,Strategy
44,0.11061402410268784,0.26359039545059204,0,Weighted subset ordinal,Strategy
45,0.11131248623132706,0.26742300391197205,0,Weighted subset ordinal,Strategy
46,0.10734817385673523,0.2704858183860779,0,Weighted subset ordinal,Strategy
47,0.10467181354761124,0.27647092938423157,0,Weighted subset ordinal,Strategy
48,0.10280227661132812,0.27747854590415955,0,Weighted subset ordinal,Strategy
49,0.09979073703289032,0.272498220205307,0,Weighted subset ordinal,Strategy
50,0.09717895835638046,0.28125613927841187,0,Weighted subset ordinal,Strategy
1,0.35083624720573425,0.25307029485702515,1,Weighted subset ordinal,Strategy
2,0.31472232937812805,0.24934759736061096,1,Weighted subset ordinal,Strategy
3,0.30493175983428955,0.2343042641878128,1,Weighted subset ordinal,Strategy
4,0.2948969602584839,0.2407248169183731,1,Weighted subset ordinal,Strategy
5,0.2880834639072418,0.24842776358127594,1,Weighted subset ordinal,Strategy
6,0.2807983160018921,0.24088424444198608,1,Weighted subset ordinal,Strategy
7,0.2721899747848511,0.2278762310743332,1,Weighted subset ordinal,Strategy
8,0.26541730761528015,0.22854338586330414,1,Weighted subset ordinal,Strategy
9,0.2592006027698517,0.23331446945667267,1,Weighted subset ordinal,Strategy
10,0.2514269948005676,0.2277773767709732,1,Weighted subset ordinal,Strategy
11,0.2443535476922989,0.22828075289726257,1,Weighted subset ordinal,Strategy
12,0.23829708993434906,0.21891899406909943,1,Weighted subset ordinal,Strategy
13,0.23256440460681915,0.22922533750534058,1,Weighted subset ordinal,Strategy
14,0.226419597864151,0.22032147645950317,1,Weighted subset ordinal,Strategy
15,0.2210226207971573,0.22409051656723022,1,Weighted subset ordinal,Strategy
16,0.2145260125398636,0.21988941729068756,1,Weighted subset ordinal,Strategy
17,0.2083347588777542,0.22167685627937317,1,Weighted subset ordinal,Strategy
18,0.20246335864067078,0.23478268086910248,1,Weighted subset ordinal,Strategy
19,0.19742634892463684,0.22604429721832275,1,Weighted subset ordinal,Strategy
20,0.1916975975036621,0.2349894791841507,1,Weighted subset ordinal,Strategy
21,0.18759070336818695,0.21671096980571747,1,Weighted subset ordinal,Strategy
22,0.18386216461658478,0.21844841539859772,1,Weighted subset ordinal,Strategy
23,0.1777033656835556,0.22677209973335266,1,Weighted subset ordinal,Strategy
24,0.17307326197624207,0.2274596244096756,1,Weighted subset ordinal,Strategy
25,0.16902117431163788,0.2319912165403366,1,Weighted subset ordinal,Strategy
26,0.1641569584608078,0.22519338130950928,1,Weighted subset ordinal,Strategy
27,0.15980756282806396,0.23225383460521698,1,Weighted subset ordinal,Strategy
28,0.15570616722106934,0.23362910747528076,1,Weighted subset ordinal,Strategy
29,0.15327711403369904,0.24577642977237701,1,Weighted subset ordinal,Strategy
30,0.14905351400375366,0.24717429280281067,1,Weighted subset ordinal,Strategy
31,0.1443050652742386,0.2420453429222107,1,Weighted subset ordinal,Strategy
32,0.13978993892669678,0.24445740878582,1,Weighted subset ordinal,Strategy
33,0.1373857855796814,0.24613800644874573,1,Weighted subset ordinal,Strategy
34,0.13458523154258728,0.2459200769662857,1,Weighted subset ordinal,Strategy
35,0.1292734295129776,0.24227918684482574,1,Weighted subset ordinal,Strategy
36,0.12619805335998535,0.24754998087882996,1,Weighted subset ordinal,Strategy
37,0.1246562972664833,0.2529289424419403,1,Weighted subset ordinal,Strategy
38,0.1213536486029625,0.25188422203063965,1,Weighted subset ordinal,Strategy
39,0.11921918392181396,0.2588803470134735,1,Weighted subset ordinal,Strategy
40,0.11673545092344284,0.2576047480106354,1,Weighted subset ordinal,Strategy
41,0.11439287662506104,0.25289106369018555,1,Weighted subset ordinal,Strategy
42,0.11040179431438446,0.27674776315689087,1,Weighted subset ordinal,Strategy
43,0.10871613025665283,0.2756878435611725,1,Weighted subset ordinal,Strategy
44,0.10600703954696655,0.26188474893569946,1,Weighted subset ordinal,Strategy
45,0.10312996059656143,0.27680161595344543,1,Weighted subset ordinal,Strategy
46,0.10433502495288849,0.271867960691452,1,Weighted subset ordinal,Strategy
47,0.09961408376693726,0.2813049852848053,1,Weighted subset ordinal,Strategy
48,0.09803474694490433,0.2711092531681061,1,Weighted subset ordinal,Strategy
49,0.09426596760749817,0.26807281374931335,1,Weighted subset ordinal,Strategy
50,0.09215205907821655,0.275679349899292,1,Weighted subset ordinal,Strategy
1,0.3579014539718628,0.2510913014411926,2,Weighted subset ordinal,Strategy
2,0.317638099193573,0.23880194127559662,2,Weighted subset ordinal,Strategy
3,0.30639445781707764,0.24988216161727905,2,Weighted subset ordinal,Strategy
4,0.2973758578300476,0.24690139293670654,2,Weighted subset ordinal,Strategy
5,0.28888341784477234,0.24363990128040314,2,Weighted subset ordinal,Strategy
6,0.28252822160720825,0.22550909221172333,2,Weighted subset ordinal,Strategy
7,0.276422381401062,0.23054343461990356,2,Weighted subset ordinal,Strategy
8,0.266959547996521,0.23189590871334076,2,Weighted subset ordinal,Strategy
9,0.26132988929748535,0.23616307973861694,2,Weighted subset ordinal,Strategy
10,0.25403639674186707,0.2280302494764328,2,Weighted subset ordinal,Strategy
11,0.2473682165145874,0.2374114841222763,2,Weighted subset ordinal,Strategy
12,0.24045702815055847,0.2171735167503357,2,Weighted subset ordinal,Strategy
13,0.2351275086402893,0.2247413545846939,2,Weighted subset ordinal,Strategy
14,0.22931936383247375,0.22423529624938965,2,Weighted subset ordinal,Strategy
15,0.22181357443332672,0.2202218621969223,2,Weighted subset ordinal,Strategy
16,0.2163487821817398,0.22772864997386932,2,Weighted subset ordinal,Strategy
17,0.21130061149597168,0.21478421986103058,2,Weighted subset ordinal,Strategy
18,0.20605748891830444,0.22106683254241943,2,Weighted subset ordinal,Strategy
19,0.19929538667201996,0.22165223956108093,2,Weighted subset ordinal,Strategy
20,0.19493868947029114,0.23222669959068298,2,Weighted subset ordinal,Strategy
21,0.19011233747005463,0.2306654155254364,2,Weighted subset ordinal,Strategy
22,0.18484777212142944,0.23683829605579376,2,Weighted subset ordinal,Strategy
23,0.17867742478847504,0.23333202302455902,2,Weighted subset ordinal,Strategy
24,0.17426778376102448,0.2370217740535736,2,Weighted subset ordinal,Strategy
25,0.17074483633041382,0.24675557017326355,2,Weighted subset ordinal,Strategy
26,0.16581392288208008,0.2356804460287094,2,Weighted subset ordinal,Strategy
27,0.16210424900054932,0.22618468105793,2,Weighted subset ordinal,Strategy
28,0.15792256593704224,0.23992221057415009,2,Weighted subset ordinal,Strategy
29,0.1534600853919983,0.2451564222574234,2,Weighted subset ordinal,Strategy
30,0.14869017899036407,0.2511541545391083,2,Weighted subset ordinal,Strategy
31,0.1449316143989563,0.2407398819923401,2,Weighted subset ordinal,Strategy
32,0.14250077307224274,0.25001564621925354,2,Weighted subset ordinal,Strategy
33,0.13759823143482208,0.25258076190948486,2,Weighted subset ordinal,Strategy
34,0.1338919699192047,0.2662844657897949,2,Weighted subset ordinal,Strategy
35,0.13181523978710175,0.2643865644931793,2,Weighted subset ordinal,Strategy
36,0.12772294878959656,0.2551478147506714,2,Weighted subset ordinal,Strategy
37,0.12673121690750122,0.26393163204193115,2,Weighted subset ordinal,Strategy
38,0.12560154497623444,0.2656139135360718,2,Weighted subset ordinal,Strategy
39,0.12169165909290314,0.2608222961425781,2,Weighted subset ordinal,Strategy
40,0.11721060425043106,0.25917232036590576,2,Weighted subset ordinal,Strategy
41,0.11463247984647751,0.2645342946052551,2,Weighted subset ordinal,Strategy
42,0.11182904243469238,0.2779701352119446,2,Weighted subset ordinal,Strategy
43,0.10876000672578812,0.2756150960922241,2,Weighted subset ordinal,Strategy
44,0.10764779150485992,0.2740176320075989,2,Weighted subset ordinal,Strategy
45,0.1058892011642456,0.2847825884819031,2,Weighted subset ordinal,Strategy
46,0.10209023207426071,0.2820691466331482,2,Weighted subset ordinal,Strategy
47,0.1005217656493187,0.28005826473236084,2,Weighted subset ordinal,Strategy
48,0.09862571954727173,0.28690049052238464,2,Weighted subset ordinal,Strategy
49,0.0966697633266449,0.298738569021225,2,Weighted subset ordinal,Strategy
50,0.09482816606760025,0.28894510865211487,2,Weighted subset ordinal,Strategy
1,0.3474157750606537,0.25785279273986816,0,SGD-1,Modeling
2,0.30262649059295654,0.23922424018383026,0,SGD-1,Modeling
3,0.2857527732849121,0.23610427975654602,0,SGD-1,Modeling
4,0.2723548412322998,0.2254384458065033,0,SGD-1,Modeling
5,0.26110363006591797,0.21648390591144562,0,SGD-1,Modeling
6,0.2515160143375397,0.2087426781654358,0,SGD-1,Modeling
7,0.24339473247528076,0.20611901581287384,0,SGD-1,Modeling
8,0.2361273467540741,0.2094532698392868,0,SGD-1,Modeling
9,0.2300204336643219,0.20601721107959747,0,SGD-1,Modeling
10,0.2244316041469574,0.20233340561389923,0,SGD-1,Modeling
11,0.21979811787605286,0.19731563329696655,0,SGD-1,Modeling
12,0.21565689146518707,0.19732216000556946,0,SGD-1,Modeling
13,0.21186096966266632,0.19520387053489685,0,SGD-1,Modeling
14,0.20895080268383026,0.18945851922035217,0,SGD-1,Modeling
15,0.2059353142976761,0.19206662476062775,0,SGD-1,Modeling
16,0.20344278216362,0.18935492634773254,0,SGD-1,Modeling
17,0.20083169639110565,0.1886548101902008,0,SGD-1,Modeling
18,0.19835850596427917,0.18529172241687775,0,SGD-1,Modeling
19,0.1969676911830902,0.189951553940773,0,SGD-1,Modeling
20,0.19479642808437347,0.18382619321346283,0,SGD-1,Modeling
21,0.19269467890262604,0.18909047544002533,0,SGD-1,Modeling
22,0.1911667287349701,0.19888819754123688,0,SGD-1,Modeling
23,0.1893279105424881,0.18807277083396912,0,SGD-1,Modeling
24,0.18796265125274658,0.18704071640968323,0,SGD-1,Modeling
25,0.18662776052951813,0.19263780117034912,0,SGD-1,Modeling
26,0.18514129519462585,0.1884823888540268,0,SGD-1,Modeling
27,0.18342742323875427,0.19470883905887604,0,SGD-1,Modeling
28,0.18210431933403015,0.18461677432060242,0,SGD-1,Modeling
29,0.18082787096500397,0.19007772207260132,0,SGD-1,Modeling
30,0.17911607027053833,0.19537369906902313,0,SGD-1,Modeling
31,0.1777830719947815,0.19221149384975433,0,SGD-1,Modeling
32,0.17645449936389923,0.1947076916694641,0,SGD-1,Modeling
33,0.17499105632305145,0.19492235779762268,0,SGD-1,Modeling
34,0.17354363203048706,0.20069216191768646,0,SGD-1,Modeling
35,0.17232701182365417,0.19364172220230103,0,SGD-1,Modeling
36,0.17072202265262604,0.18826012313365936,0,SGD-1,Modeling
37,0.1697603464126587,0.19634856283664703,0,SGD-1,Modeling
38,0.16858811676502228,0.21543337404727936,0,SGD-1,Modeling
39,0.16746437549591064,0.20471487939357758,0,SGD-1,Modeling
40,0.16519111394882202,0.19269265234470367,0,SGD-1,Modeling
41,0.16460217535495758,0.19598759710788727,0,SGD-1,Modeling
42,0.16255587339401245,0.19299739599227905,0,SGD-1,Modeling
43,0.16179993748664856,0.2006773054599762,0,SGD-1,Modeling
44,0.16085568070411682,0.19884350895881653,0,SGD-1,Modeling
45,0.15835200250148773,0.1961584985256195,0,SGD-1,Modeling
46,0.15767817199230194,0.20627370476722717,0,SGD-1,Modeling
47,0.15657354891300201,0.2098221778869629,0,SGD-1,Modeling
48,0.15501171350479126,0.2154814898967743,0,SGD-1,Modeling
49,0.15382391214370728,0.19912521541118622,0,SGD-1,Modeling
50,0.1524396687746048,0.21986123919487,0,SGD-1,Modeling
1,0.33908554911613464,0.2525920271873474,1,SGD-1,Modeling
2,0.30032551288604736,0.24233849346637726,1,SGD-1,Modeling
3,0.2842005491256714,0.22462700307369232,1,SGD-1,Modeling
4,0.2709246277809143,0.22198574244976044,1,SGD-1,Modeling
5,0.25971412658691406,0.22097955644130707,1,SGD-1,Modeling
6,0.24988828599452972,0.20960882306098938,1,SGD-1,Modeling
7,0.24149973690509796,0.20749790966510773,1,SGD-1,Modeling
8,0.23427896201610565,0.20083557069301605,1,SGD-1,Modeling
9,0.22778259217739105,0.20106731355190277,1,SGD-1,Modeling
10,0.2222491204738617,0.20022310316562653,1,SGD-1,Modeling
11,0.2176615297794342,0.195617213845253,1,SGD-1,Modeling
12,0.21355977654457092,0.19522297382354736,1,SGD-1,Modeling
13,0.20980946719646454,0.19860994815826416,1,SGD-1,Modeling
14,0.2063531130552292,0.19037477672100067,1,SGD-1,Modeling
15,0.20367377996444702,0.19808413088321686,1,SGD-1,Modeling
16,0.20108646154403687,0.19640867412090302,1,SGD-1,Modeling
17,0.19830626249313354,0.19809170067310333,1,SGD-1,Modeling
18,0.19578881561756134,0.19152410328388214,1,SGD-1,Modeling
19,0.1940985471010208,0.1985006481409073,1,SGD-1,Modeling
20,0.1919405460357666,0.19601599872112274,1,SGD-1,Modeling
21,0.19023959338665009,0.18751287460327148,1,SGD-1,Modeling
22,0.18864738941192627,0.1884748786687851,1,SGD-1,Modeling
23,0.18684223294258118,0.18548287451267242,1,SGD-1,Modeling
24,0.18559253215789795,0.1954726278781891,1,SGD-1,Modeling
25,0.1836753785610199,0.19500412046909332,1,SGD-1,Modeling
26,0.18213103711605072,0.1900632083415985,1,SGD-1,Modeling
27,0.18070630729198456,0.19846265017986298,1,SGD-1,Modeling
28,0.17944060266017914,0.20182840526103973,1,SGD-1,Modeling
29,0.17842602729797363,0.21232998371124268,1,SGD-1,Modeling
30,0.1768655776977539,0.19796046614646912,1,SGD-1,Modeling
31,0.17508730292320251,0.20232316851615906,1,SGD-1,Modeling
32,0.17418409883975983,0.20407895743846893,1,SGD-1,Modeling
33,0.17258556187152863,0.20077288150787354,1,SGD-1,Modeling
34,0.17133019864559174,0.20332001149654388,1,SGD-1,Modeling
35,0.1699010580778122,0.19571024179458618,1,SGD-1,Modeling
36,0.16859576106071472,0.20101222395896912,1,SGD-1,Modeling
37,0.1671113818883896,0.21008607745170593,1,SGD-1,Modeling
38,0.16615520417690277,0.2127392590045929,1,SGD-1,Modeling
39,0.1648980975151062,0.19458740949630737,1,SGD-1,Modeling
40,0.163467139005661,0.21446822583675385,1,SGD-1,Modeling
41,0.16222020983695984,0.20980262756347656,1,SGD-1,Modeling
42,0.16057129204273224,0.21664947271347046,1,SGD-1,Modeling
43,0.1592484563589096,0.2045886069536209,1,SGD-1,Modeling
44,0.15851551294326782,0.20814149081707,1,SGD-1,Modeling
45,0.15722455084323883,0.20612342655658722,1,SGD-1,Modeling
46,0.1553364247083664,0.2162097692489624,1,SGD-1,Modeling
47,0.15537288784980774,0.21324647963047028,1,SGD-1,Modeling
48,0.15331804752349854,0.22228342294692993,1,SGD-1,Modeling
49,0.1517348289489746,0.19876673817634583,1,SGD-1,Modeling
50,0.150520920753479,0.22666509449481964,1,SGD-1,Modeling
1,0.3376740515232086,0.25657781958580017,2,SGD-1,Modeling
2,0.3008688986301422,0.2329491823911667,2,SGD-1,Modeling
3,0.28478920459747314,0.22552473843097687,2,SGD-1,Modeling
4,0.2713219225406647,0.21901965141296387,2,SGD-1,Modeling
5,0.25995391607284546,0.21725645661354065,2,SGD-1,Modeling
6,0.2500852048397064,0.20387780666351318,2,SGD-1,Modeling
7,0.24136339128017426,0.2079252302646637,2,SGD-1,Modeling
8,0.23405686020851135,0.20125608146190643,2,SGD-1,Modeling
9,0.22755585610866547,0.20143868029117584,2,SGD-1,Modeling
10,0.2220609188079834,0.20474112033843994,2,SGD-1,Modeling
11,0.2172355353832245,0.1997416466474533,2,SGD-1,Modeling
12,0.21296189725399017,0.19199150800704956,2,SGD-1,Modeling
13,0.20911960303783417,0.1926352083683014,2,SGD-1,Modeling
14,0.2057361751794815,0.1941940188407898,2,SGD-1,Modeling
15,0.20275118947029114,0.19300170242786407,2,SGD-1,Modeling
16,0.2000388503074646,0.19069333374500275,2,SGD-1,Modeling
17,0.19762590527534485,0.18609166145324707,2,SGD-1,Modeling
18,0.19524885714054108,0.19338297843933105,2,SGD-1,Modeling
19,0.19286736845970154,0.18919864296913147,2,SGD-1,Modeling
20,0.19091811776161194,0.19147802889347076,2,SGD-1,Modeling
21,0.18888746201992035,0.19418561458587646,2,SGD-1,Modeling
22,0.1868480145931244,0.1902628391981125,2,SGD-1,Modeling
23,0.1849081814289093,0.18857775628566742,2,SGD-1,Modeling
24,0.1832178831100464,0.19314825534820557,2,SGD-1,Modeling
25,0.18186698853969574,0.19796210527420044,2,SGD-1,Modeling
26,0.1801796555519104,0.1893133819103241,2,SGD-1,Modeling
27,0.17857885360717773,0.19027455151081085,2,SGD-1,Modeling
28,0.17711812257766724,0.1950395703315735,2,SGD-1,Modeling
29,0.1751829981803894,0.20891398191452026,2,SGD-1,Modeling
30,0.17430953681468964,0.19531215727329254,2,SGD-1,Modeling
31,0.17273388803005219,0.1875801831483841,2,SGD-1,Modeling
32,0.17105241119861603,0.19542661309242249,2,SGD-1,Modeling
33,0.16940712928771973,0.21256285905838013,2,SGD-1,Modeling
34,0.16854213178157806,0.20130731165409088,2,SGD-1,Modeling
35,0.1674778163433075,0.20392481982707977,2,SGD-1,Modeling
36,0.16618412733078003,0.20847469568252563,2,SGD-1,Modeling
37,0.1638600081205368,0.20959196984767914,2,SGD-1,Modeling
38,0.16334190964698792,0.20509538054466248,2,SGD-1,Modeling
39,0.16157174110412598,0.20424477756023407,2,SGD-1,Modeling
40,0.16012471914291382,0.19241560995578766,2,SGD-1,Modeling
41,0.1583310216665268,0.2115398645401001,2,SGD-1,Modeling
42,0.15771484375,0.19982382655143738,2,SGD-1,Modeling
43,0.15577584505081177,0.20175689458847046,2,SGD-1,Modeling
44,0.1540743112564087,0.21114405989646912,2,SGD-1,Modeling
45,0.15337727963924408,0.21275529265403748,2,SGD-1,Modeling
46,0.15195207297801971,0.20603156089782715,2,SGD-1,Modeling
47,0.15025970339775085,0.2028111219406128,2,SGD-1,Modeling
48,0.14845041930675507,0.21950791776180267,2,SGD-1,Modeling
49,0.1485360711812973,0.21566224098205566,2,SGD-1,Modeling
50,0.14551059901714325,0.20486272871494293,2,SGD-1,Modeling
1,0.4018028676509857,0.3099350333213806,0,SGD-2,Modeling
2,0.3743823766708374,0.308634877204895,0,SGD-2,Modeling
3,0.36113816499710083,0.3029628396034241,0,SGD-2,Modeling
4,0.3510954976081848,0.29499298334121704,0,SGD-2,Modeling
5,0.3425743579864502,0.28752392530441284,0,SGD-2,Modeling
6,0.3352782130241394,0.28005239367485046,0,SGD-2,Modeling
7,0.3290158212184906,0.27350670099258423,0,SGD-2,Modeling
8,0.323592871427536,0.26821836829185486,0,SGD-2,Modeling
9,0.318968266248703,0.26270824670791626,0,SGD-2,Modeling
10,0.31500327587127686,0.2582359313964844,0,SGD-2,Modeling
11,0.31161975860595703,0.2543632686138153,0,SGD-2,Modeling
12,0.3086710572242737,0.25156962871551514,0,SGD-2,Modeling
13,0.30605724453926086,0.24916008114814758,0,SGD-2,Modeling
14,0.30370032787323,0.24628384411334991,0,SGD-2,Modeling
15,0.3015412986278534,0.24405911564826965,0,SGD-2,Modeling
16,0.29954031109809875,0.24275125563144684,0,SGD-2,Modeling
17,0.29766228795051575,0.24126474559307098,0,SGD-2,Modeling
18,0.2958652377128601,0.2403395175933838,0,SGD-2,Modeling
19,0.2941755950450897,0.23900072276592255,0,SGD-2,Modeling
20,0.2925208508968353,0.23726032674312592,0,SGD-2,Modeling
21,0.29091063141822815,0.23598599433898926,0,SGD-2,Modeling
22,0.28935858607292175,0.23544517159461975,0,SGD-2,Modeling
23,0.2878187596797943,0.23401902616024017,0,SGD-2,Modeling
24,0.2863292694091797,0.23271925747394562,0,SGD-2,Modeling
25,0.2848763167858124,0.23211537301540375,0,SGD-2,Modeling
26,0.2834469676017761,0.23145437240600586,0,SGD-2,Modeling
27,0.28202682733535767,0.22997140884399414,0,SGD-2,Modeling
28,0.28065207600593567,0.22917337715625763,0,SGD-2,Modeling
29,0.27930623292922974,0.2282228022813797,0,SGD-2,Modeling
30,0.27795088291168213,0.2283158302307129,0,SGD-2,Modeling
31,0.2766427993774414,0.22697967290878296,0,SGD-2,Modeling
32,0.2753674387931824,0.22613906860351562,0,SGD-2,Modeling
33,0.27409055829048157,0.22513426840305328,0,SGD-2,Modeling
34,0.27285242080688477,0.22506973147392273,0,SGD-2,Modeling
35,0.2716006934642792,0.2238960564136505,0,SGD-2,Modeling
36,0.27035605907440186,0.22460171580314636,0,SGD-2,Modeling
37,0.2691977024078369,0.2234298586845398,0,SGD-2,Modeling
38,0.2680456340312958,0.22198760509490967,0,SGD-2,Modeling
39,0.2668708860874176,0.2214040905237198,0,SGD-2,Modeling
40,0.2657057046890259,0.22128747403621674,0,SGD-2,Modeling
41,0.26459193229675293,0.21986016631126404,0,SGD-2,Modeling
42,0.2634899616241455,0.21936385333538055,0,SGD-2,Modeling
43,0.2623922526836395,0.21908745169639587,0,SGD-2,Modeling
44,0.261322557926178,0.21877117455005646,0,SGD-2,Modeling
45,0.2602580487728119,0.21789206564426422,0,SGD-2,Modeling
46,0.25921204686164856,0.21760839223861694,0,SGD-2,Modeling
47,0.2581939995288849,0.2166595757007599,0,SGD-2,Modeling
48,0.25718259811401367,0.21629387140274048,0,SGD-2,Modeling
49,0.25615572929382324,0.21589498221874237,0,SGD-2,Modeling
50,0.255192369222641,0.21566800773143768,0,SGD-2,Modeling
1,0.3891299068927765,0.32250142097473145,1,SGD-2,Modeling
2,0.36702439188957214,0.30535897612571716,1,SGD-2,Modeling
3,0.35251304507255554,0.29431185126304626,1,SGD-2,Modeling
4,0.3415088355541229,0.2858867049217224,1,SGD-2,Modeling
5,0.33297020196914673,0.2775895893573761,1,SGD-2,Modeling
6,0.3262467384338379,0.2705930769443512,1,SGD-2,Modeling
7,0.3209332525730133,0.26546478271484375,1,SGD-2,Modeling
8,0.316675066947937,0.2602538466453552,1,SGD-2,Modeling
9,0.31320276856422424,0.257099449634552,1,SGD-2,Modeling
10,0.3103044331073761,0.2540034353733063,1,SGD-2,Modeling
11,0.3077840805053711,0.25189390778541565,1,SGD-2,Modeling
12,0.3055174946784973,0.24960365891456604,1,SGD-2,Modeling
13,0.3033987879753113,0.24803239107131958,1,SGD-2,Modeling
14,0.30144235491752625,0.24558120965957642,1,SGD-2,Modeling
15,0.2995457947254181,0.24482698738574982,1,SGD-2,Modeling
16,0.2977578639984131,0.2426937222480774,1,SGD-2,Modeling
17,0.2959931790828705,0.24208199977874756,1,SGD-2,Modeling
18,0.2942890226840973,0.23993825912475586,1,SGD-2,Modeling
19,0.2926560640335083,0.23838092386722565,1,SGD-2,Modeling
